Datetime,Subsistema,Demanda Maxima Instantanea (MW),ENA Bruta (% MLT),EAR MAX (MWmes),Carga de Energia (MWmed),ENA Bruta (MWmed),Demanda Maxima horaria (MWh_h),Geracao de Energia - dia - (GWh),Carga de Energia (GWh),EAR (MWmes),ENA armazenavel (MWmed),EAR (GWh),Geracao de Energia - dia - (MWmed) ,ENA armazenavel (% MLT),EAR (%)
2020-06-06,Sudeste/Centro-Oeste,40082.746,80.63110352,202691.9375,31041.51525,26312.30273438,39673.33,731.44070876,744.996366,110635.2734375,25899.48828125,80819.06724609,30476.69619834,79.3660965,54.58300018
2020-06-07,Sudeste/Centro-Oeste,37540.812999999995,80.27030182,202691.9375,28331.04629167,26194.546875,37144.808,663.1856893999999,679.945111,110696.7734375,24636.24609375,80863.99299609,27632.73705817,75.49500275,54.61330032
2020-06-08,Sudeste/Centro-Oeste,41579.085,80.17680359,202691.9375,33049.617375,26164.05664063,41064.787000000004,811.53658582,793.190817,110353.4921875,25768.27734375,80613.22604297,33814.02440916,78.96399689,54.44390106
2020-06-09,Sudeste/Centro-Oeste,41813.698,80.45439911,202691.9375,34033.669625,26254.61914063,41332.797999999995,839.72643299,816.808071,110160.6171875,26148.21679688,80472.33085547,34988.60137431,80.12830353,54.34880066
2020-06-10,Sudeste/Centro-Oeste,41685.93,80.50540161,202691.9375,33892.43391667,26271.28710938,40815.956,804.14480792,813.418414,110081.359375,26131.47460938,80414.43302344,33506.03366305,80.07700348,54.30970001
2020-06-11,Sudeste/Centro-Oeste,41445.92,80.09069824,202691.9375,32326.63395833,26135.95507813,40833.437999999995,697.25569543,775.839215,110243.1171875,25754.625,80532.59710547,29052.32064285,78.92220306,54.38949966
2020-06-12,Sudeste/Centro-Oeste,41569.486000000004,79.48709869,202691.9375,33208.69091667,25938.96484375,40991.568999999996,684.03325471,797.008582,110269.75,25147.97265625,80552.052375,28501.38561188,77.06320190000001,54.40259933
2020-06-13,Sudeste/Centro-Oeste,40275.216,78.9312973,202691.9375,31231.66375,25757.59960938,39658.842000000004,632.90486954,749.55993,110327.5390625,24568.91015625,80594.26728516,26371.03623002,75.28869629,54.43109894
2020-06-14,Sudeste/Centro-Oeste,36436.6,78.62740326,202691.9375,28266.981,25658.42382813,35920.205,614.47771142,678.407544,110342.0625,24220.80859375,80604.87665625,25603.23797577,74.22200012,54.43830109
2020-06-15,Sudeste/Centro-Oeste,40548.445,77.96050262,202691.9375,31952.504375,25440.80078125,40049.649,681.63901339,766.860105,110202.2421875,24819.40429688,80502.73791797,28401.62555792,76.0562973,54.36930084
2020-06-16,Sudeste/Centro-Oeste,40675.443999999996,77.42389679,202691.9375,32616.34354167,25265.69335938,40164.948,693.14677832,782.792245,110143.2265625,24684.140625,80459.62700391,28881.11576322,75.64179993,54.34019852
2018-02-05,Norte,5945.954000000001,69.70629883,15164.88671875,5361.33595833,9787.63476563,5878.422,215.113818,128.672063,5715.60205078,9392.13378906,4175.2472981,8963.07574994,66.88950348,37.68970108
2018-02-06,Norte,5928.206999999999,74.60009766,15164.88671875,5397.78125,10474.79492188,5847.354,233.91983900000002,129.54675,5916.24707031,9884.06542969,4321.81848486,9746.65995825,70.39299774,39.01279831
2018-02-07,Norte,5984.9490000000005,80.62400055,15164.88671875,5442.70458333,11320.62792969,5914.937,231.829659,130.62491,6113.54101563,10173.54589844,4465.94171191,9659.56912494,72.45469666,40.31380081
2018-02-08,Norte,6212.721,87.40170288,15164.88671875,5569.7495,12272.29589844,6176.153,230.64121200000002,133.673988,6331.45800781,10736.69824219,4625.13007471,9610.05049991,76.4654007,41.75080109
2018-02-09,Norte,6199.065,95.2256012,15164.88671875,5655.63091667,13370.86816406,6150.8330000000005,250.567595,135.735142,6591.07617188,11833.01269531,4814.78114355,10440.31645826,84.27320099,43.46269989
2018-02-10,Norte,5808.85,103.51779938,15164.88671875,5280.537875,14535.203125,5802.5,234.967621,126.732909,6920.06396484,12973.1171875,5055.10672632,9790.317541600001,92.39279938,45.63219833
2018-02-11,Norte,5690.46,112.04660034,15164.88671875,5060.12820833,15732.75195313,5640.485,208.547463,121.443077,7347.10400391,13809.54785156,5367.05947485,8689.47762494,98.34980011,48.44810104
2018-02-12,Norte,5564.651,119.68450165,15164.88671875,5124.14016667,16805.21484375,5502.201999999999,212.14018199999998,122.979364,7763.26513672,14312.30761719,5671.06518237,8839.17424991,101.93039703,51.19240189
2018-02-13,Norte,5562.103,124.99269867,15164.88671875,4953.05233333,17550.54492188,5483.158,212.776817,118.873256,8121.01611328,13819.09863281,5932.40227075,8865.70070828,98.4178009,53.55139923
2018-02-14,Norte,5787.53,129.37019348,15164.88671875,5142.0125,18165.20117188,5737.9580000000005,218.336852,123.4083,8433.05566406,13166.4921875,6160.3471626,9097.36883325,93.76999664,55.60910034
2018-02-15,Norte,6113.51,133.13439941,15164.88671875,5562.00241667,18693.74804688,6053.182,243.806021,133.488058,8694.43847656,12683.82128906,6351.28730713,10158.58420826,90.33249664,57.33269882
2018-02-16,Norte,6213.16,134.17140198,15164.88671875,5664.82295833,18839.3515625,6171.585999999999,246.08094900000003,135.955751,8871.14453125,11197.11523438,6480.37108008,10253.37287491,79.74440002,58.4978981
2018-02-17,Norte,5992.51,133.29519653,15164.88671875,5337.78391667,18716.31835938,5944.156,219.699881,128.106814,9031.97460938,9753.41210938,6597.85745215,9154.16170825,69.46250153,59.55849838
2018-02-18,Norte,5866.776999999999,131.30209351,15164.88671875,5111.34783333,18436.46484375,5795.821999999999,209.617557,122.672348,9159.8359375,7744.75878906,6691.26015234,8734.06487492,55.15719986,60.40159988
2018-02-19,Norte,5956.682,128.89920044,15164.88671875,5520.64758333,18099.06835938,5933.269,236.503464,132.495542,9198.48144531,6877.93994141,6719.4906958,9854.31099994,48.98379898,60.65639877
2018-02-20,Norte,5994.734,126.68250275,15164.88671875,5500.67983333,17787.81445313,5941.0109999999995,239.56817,132.016316,9216.49511719,6189.08300781,6732.64968311,9982.00708324,44.07780075,60.77519989
2018-02-21,Norte,6135.8369999999995,124.58599854,15164.88671875,5582.582625,17493.44335938,6040.393,254.740206,133.981983,9268.078125,7066.68212891,6770.33107031,10614.17524994,50.32799911,61.11539841
2018-02-22,Norte,5940.431,123.02179718,15164.88671875,5590.44016667,17273.81054688,5873.704000000001,270.575542,134.170564,9301.35644531,6384.72998047,6794.6408833000005,11273.98091658,45.47119904,61.33480072
2018-02-23,Norte,5940.79,121.75980377,15164.88671875,5507.65525,17096.61132813,5866.7919999999995,274.976981,132.183726,9287.33496094,6374.45800781,6784.39818896,11457.37420824,45.39810181,61.24240112
2018-02-24,Norte,5777.38,119.46399689,15164.88671875,5279.63354167,27215.37890625,5714.294,240.21442799999997,126.711205,9332.83496094,17118.65625,6817.63593896,10008.93449992,75.14369965,61.54240036
2018-02-25,Norte,5698.9,118.55799866,15164.88671875,5030.32866667,27008.97070313,5720.340999999999,220.21689700000002,120.727888,9403.95898438,16705.6015625,6869.59203809,9175.7040416,73.33049774,62.01139832
2018-02-26,Norte,6198.9,118.48609924,15164.88671875,5604.70845833,26992.59375,6156.321,272.268845,134.513003,9394.41796875,16512.078125,6862.62232617,11344.53520824,72.48110199,61.94850159
2018-02-27,Norte,6044.434,119.16230011,15164.88671875,5603.84233333,27146.640625,5945.472,270.56737799999996,134.492216,9404.42773438,16931.16992188,6869.93445996,11273.6407499,74.32070159999999,62.01449966
2018-02-28,Norte,6218.267,119.35610199,15164.88671875,5619.37825,27190.78710938,6142.642,267.710366,134.865078,9409.66210938,16942.78125,6873.758170899999,11154.59858326,74.37169647,62.04899979
2018-03-01,Norte,6171.897,101.06919861,15164.88671875,5693.70341667,27000.17578125,6080.776999999999,267.222637,136.648882,9413.72167969,17006.30664063,6876.72368701,11134.27654159,63.65930176,62.07580185
2018-03-02,Norte,6244.434,98.65409851,15164.88671875,5708.924125,26355.0078125,6185.719,258.866215,137.014179,9423.29882813,15991.73339844,6883.71979395,10786.0922916,59.86149979,62.13890076
2018-03-03,Norte,6042.99,95.65979767,15164.88671875,5504.18229167,25555.07421875,5927.226,235.392979,132.100375,9425.55175781,14894.09375,6885.36555908,9808.04079159,55.75270081,62.15380096
2018-03-04,Norte,5941.903,93.53980255,15164.88671875,5280.786,24988.74414063,5941.088000000001,210.348988,126.738864,9473.63671875,14463.08691406,6920.49162305,8764.54116657,54.13940048,62.47090149
2018-03-05,Norte,6246.621,91.50160217,15164.88671875,5750.63316667,24444.23242188,6202.069,244.87141200000002,138.015196,9462.1484375,13821.04296875,6912.09943359,10202.97549991,51.73600006,62.39509964
2018-03-06,Norte,6413.96,90.43779755,15164.88671875,5956.296875,24160.0625,6364.994000000001,289.34454,142.951125,9395.48144531,14235.62207031,6863.399195800001,12056.02249992,53.28789902,61.95550156
2018-03-07,Norte,6622.439,89.57260132,15164.88671875,6048.56704167,23928.9296875,6583.715,291.829142,145.165609,9378.19238281,15344.58105469,6850.76953564,12159.54758326,57.43899918,61.84149933
2018-03-08,Norte,6471.996999999999,88.59210205,15164.88671875,5998.52445833,23666.9921875,6381.408,296.317451,143.964587,9434.46289063,16003.76171875,6891.8751416000005,12346.56045826,59.90650177,62.21260071
2018-03-09,Norte,6250.51,86.85320282,15164.88671875,5893.98083333,23202.44140625,6206.161999999999,296.609845,141.45554,9490.59082031,15462.82910156,6932.87659424,12358.74354158,57.88169861,62.58269882
2018-03-10,Norte,6153.422,86.00489807,15164.88671875,5579.405,22975.81640625,6078.321,275.158863,133.90572,9544.37792969,14180.40332031,6972.16807764,11464.95262493,53.08119965,62.93730164
2018-03-11,Norte,5936.904,85.72779846,15164.88671875,5288.58541667,22901.7890625,5997.068,223.84454,126.92605,9603.45703125,12648.30175781,7015.32536133,9326.85583325,47.34609985,63.32690048
2018-03-12,Norte,6379.616,86.62599945,15164.88671875,5867.74058333,23141.75390625,6364.6,285.392379,140.825774,9612.31835938,13238.16113281,7021.79856152,11891.34912489,49.55410004,63.38539886
2018-03-13,Norte,6277.797,87.04589844,15164.88671875,5864.734125,23253.92382813,6214.41,280.818103,140.753619,9654.28125,14714.875,7052.45245313,11700.75429159,55.08190155,63.66210175
2018-03-14,Norte,6273.701,88.41410065,15164.88671875,5773.86266667,23619.42382813,6165.805,269.165858,138.572704,9730.00683594,15013.86425781,7107.76999365,11215.24408327,56.2010994,64.16139984
2018-03-15,Norte,6394.394,88.68260193,15164.88671875,5820.47233333,23691.1640625,6329.710999999999,278.588368,139.691336,9737.25976563,13970.74902344,7113.06825879,11607.8486666,52.29639816,64.209198
2018-03-16,Norte,6285.935,90.05149841,15164.88671875,5696.72016667,24056.84765625,6224.203,268.699565,136.721284,9707.81835938,13453.26367188,7091.56131152,11195.81520826,50.35929871,64.01509857
2018-03-17,Norte,6013.206,90.46730042,15164.88671875,5498.43216667,24167.93554688,5955.722,239.324431,131.962372,9728.66113281,13525.37597656,7106.78695752,9971.85129161,50.62919998,64.15249634
2018-03-18,Norte,5753.814,90.7141037,15164.88671875,5121.10816667,24233.8671875,5812.349,207.127856,122.906596,9787.859375,13798.88378906,7150.03127344,8630.32733328,51.65309906,64.54290009
2018-03-19,Norte,6262.744000000001,90.52339935,15164.88671875,5640.802875,24182.92578125,6151.062,250.420694,135.379269,9777.03710938,13840.41210938,7142.125608399999,10434.19558323,51.80849838,64.47149658
2018-03-20,Norte,6366.0740000000005,91.03079987,15164.88671875,5816.47791667,24318.48242188,6287.754,272.278038,139.59547,9765.5078125,14183.88378906,7133.70345703,11344.91824992,53.09420013,64.39550018
2018-03-21,Norte,6331.504,91.98210144,15164.88671875,5345.95916667,24572.60546875,6246.02,232.76194900000002,128.30302,9812.99316406,14796.99316406,7168.39150635,9698.41454161,55.38930129999999,64.70860291
2018-03-22,Norte,6180.83,92.84940338,15164.88671875,5639.35475,24804.3046875,6134.943,230.44214100000002,135.344514,9818.37695313,13790.8515625,7172.32436426,9601.75587493,51.6230011,64.74410248
2018-03-23,Norte,6151.25,93.08630371,15164.88671875,5650.08133333,24867.5859375,6042.533,229.424828,135.601952,9851.43554688,13957.76171875,7196.47366699,9559.36783327,52.24779892,64.96209717
2018-03-24,Norte,5821.48,94.82289886,15164.88671875,5411.79908333,25331.51953125,5770.496,229.000332,129.883178,9888.11230469,13278.27148438,7223.26603857,9541.68049992,49.70429993,65.20400238
2018-03-25,Norte,5664.1,96.06169891,15164.88671875,5023.20454167,25662.44921875,5588.838000000001,174.482917,120.556909,9957.97265625,12481.80957031,7274.29902539,7270.12154158,46.72290039,65.66470337
2018-03-26,Norte,5806.033,98.17389679,15164.88671875,5268.6765,26226.70507813,5808.845,218.693285,126.448236,9959.77929688,11296.51074219,7275.61877637,9112.22020827,42.28599929999999,65.67659760000001
2018-03-27,Norte,6120.701,100.87580109,15164.88671875,5520.13025,26948.52539063,6068.634,212.12935699999997,132.483126,9952.85351563,11660.0859375,7270.55949316,8838.72320827,43.64690018,65.63089752
2018-03-28,Norte,5837.154,103.98590088,15164.88671875,5480.27545833,27779.37109375,5847.08,220.400367,131.526611,9949.93261719,12672.09277344,7268.42577686,9183.34862495,47.43519974,65.61170197
2018-03-29,Norte,5753.52,105.26300049,15164.88671875,5285.89716667,28120.5390625,5683.955,240.45549599999998,126.861532,9955.71777344,13594.94042969,7272.651833499999,10018.97899994,50.88959885,65.64980316
2018-03-30,Norte,5528.02,104.17369843,15164.88671875,4911.90066667,27829.52539063,5524.831,225.191475,117.885616,9994.69628906,13765.13574219,7301.12563916,9382.97812495,51.52669907,65.90679932
2018-03-31,Norte,5650.428000000001,101.40769958,15164.88671875,5157.32058333,27090.60546875,5603.361,248.080293,123.775694,9994.875,13202.65136719,7301.2561875,10336.67887495,49.4211998,65.90799713
2018-04-01,Norte,5670.77,97.85949707,15164.88671875,5085.305875,26417.0703125,5658.68,240.005162,122.047341,10015.92089844,12694.68847656,7316.63021631,10000.21508326,47.02629852,66.04679871
2018-04-02,Norte,5907.651,97.86319733,15164.88671875,5437.84245833,26418.046875,5878.563,260.25381400000003,130.508219,10000.43359375,12821.21777344,7305.31674023,10843.90891661,47.49499893,65.94470215
2018-04-03,Norte,5966.97,98.23049927,15164.88671875,5564.343,26517.19921875,5915.797,284.564193,133.544232,9988.15917969,13235.41113281,7296.35028076,11856.84137493,49.02930069,65.86370087
2018-04-04,Norte,6070.93,98.12329865,15164.88671875,5589.30545833,26488.28125,6030.734,293.062492,134.143331,9980.97363281,13856.22753906,7291.10123877,12210.93716661,51.32910156,65.81629944
2018-04-05,Norte,5980.512,98.04570007,15164.88671875,5590.98258333,26467.31640625,5891.392,307.7784,134.183582,9974.24609375,14006.18554688,7286.18677148,12824.09999994,51.88460159,65.77200317
2018-04-06,Norte,6064.135,99.84529877,15164.88671875,5644.69929167,26953.125,5991.559,311.41796600000004,135.472783,9995.20019531,15096.60839844,7301.49374268,12975.74858325,55.92399979,65.91020203
2018-04-07,Norte,5905.545,101.63339996,15164.88671875,5405.94375,27435.82617188,5826.151,298.765708,129.74265,10076.85644531,15588.21777344,7361.1436333,12448.5711666,57.74509811,66.44860077
2018-04-08,Norte,5456.3,104.12349701,15164.88671875,4863.91020833,28108.0234375,5413.77,185.75359699999998,116.733845,10163.67871094,15328.37011719,7424.56729834,7739.73320828,56.78250122,67.02110291
2018-04-09,Norte,5939.8,106.26429749,15164.88671875,5413.584,28685.93554688,5884.785,263.290703,129.926016,10218.17480469,15196.18554688,7464.37669482,10970.44595826,56.292800899999996,67.38050079
2018-04-10,Norte,5825.023,108.01490021,15164.88671875,5447.64866667,29158.50195313,5773.794,297.11490200000003,130.743568,10204.86035156,14914.33789063,7454.65048682,12379.78758325,55.24879837,67.29270172
2018-04-11,Norte,5905.01,110.05490112,15164.88671875,5421.17404167,29709.1953125,5870.11,305.535998,130.108177,10209.34863281,16020.36816406,7457.92917627,12730.66658328,59.34590149,67.32230377
2018-04-12,Norte,5814.357,112.83519745,15164.88671875,5421.76,30459.73828125,5762.406999999999,294.078819,130.12224,10227.25585938,16664.23828125,7471.01040527,12253.2841249,61.73109818,67.44039917
2018-04-13,Norte,5950.592,114.58730316,15164.88671875,5423.77625,30932.71679688,5882.835,292.59088399999996,130.17063,10242.56445313,16626.28710938,7482.19333301,12191.28683325,61.59049988,67.54129791
2018-04-14,Norte,5829.83,114.73840332,15164.88671875,5332.56583333,30973.50195313,5795.996999999999,295.8667,127.98158,10255.04296875,16736.1875,7491.30888867,12327.779166600001,61.99760056,67.62359619
2018-04-15,Norte,5683.807,113.26519775,15164.88671875,4876.02391667,30575.82226563,5547.578,210.795021,117.024574,10328.12890625,15151.52148438,7544.69816602,8783.12587492,56.12739944,68.10549927
2018-04-16,Norte,5817.217,111.46910095,15164.88671875,5326.55333333,30090.96484375,5796.513000000001,279.533169,127.83728,10315.83300781,15061.96484375,7535.71601221,11647.21537491,55.79560089,68.02449799
2018-04-17,Norte,5803.33,109.8710022,15164.88671875,5224.84679167,29659.54882813,5709.281,278.21280099999996,125.396323,10328.625,15431.56933594,7545.0605625,11592.20004162,57.16479874,68.10880279999999
2018-04-18,Norte,5965.102,107.89929962,15164.88671875,5262.02970833,29127.29101563,5840.371999999999,270.432383,126.288713,10310.03808594,14694.45800781,7531.48282178,11268.01595827,54.43420029,67.98629761
2018-04-19,Norte,5967.43,104.5585022,15164.88671875,5289.70391667,28225.45117188,5868.88,269.884082,126.952894,10314.21386719,15645.6953125,7534.53322998,11245.17008327,57.95800018,68.01380157
2018-04-20,Norte,5872.677,100.30180359,15164.88671875,5306.85579167,27076.359375,5799.914000000001,296.15945800000003,127.364539,10348.91992188,16591.63671875,7559.88600293,12339.97741657,61.46220016,68.24259949
2018-04-21,Norte,5661.056,96.71160126,15164.88671875,5002.86508333,26107.1796875,5580.245,261.345846,120.068762,10386.76953125,15144.94726563,7587.53514258,10889.41024991,56.10300064,68.49220276
2018-04-22,Norte,5693.553000000001,93.728302,15164.88671875,4855.42683333,25301.85351563,5694.0109999999995,206.397366,116.530244,10382.36914063,13063.66601563,7584.32065723,8599.8902499,48.39310074,68.46320343
2018-04-23,Norte,6011.18,91.58280182,15164.88671875,5428.756,24722.65820313,5922.991999999999,286.03463,130.290144,10315.23730469,13211.72558594,7535.28085107,11918.10958325,48.941600799999996,68.02050018
